Index,Address,FLAG,Avg_min_between_sent_tnx,Avg_min_between_received_tnx,Time_Diff_between_first_and_last_(Mins),Sent_tnx,Received_Tnx,Number_of_Created_Contracts,Unique_Received_From_Addresses,Unique_Sent_To_Addresses,min_value_received,max_value_received,avg_val_received,min_val_sent,max_val_sent,avg_val_sent,min_value_sent_to_contract,max_val_sent_to_contract,avg_value_sent_to_contract,total_transactions_(including_tnx_to_create_contract),total_Ether_sent,total_ether_received,total_ether_sent_contracts,total_ether_balance,Total_ERC20_tnxs,ERC20_total_Ether_received,ERC20_total_ether_sent,ERC20_total_Ether_sent_contract,ERC20_uniq_sent_addr,ERC20_uniq_rec_addr,ERC20_uniq_sent_addr,ERC20_uniq_rec_contract_addr,ERC20_avg_time_between_sent_tnx,ERC20_avg_time_between_rec_tnx,ERC20_avg_time_between_rec_2_tnx,ERC20_avg_time_between_contract_tnx,ERC20_min_val_rec,ERC20_max_val_rec,ERC20_avg_val_rec,ERC20_min_val_sent,ERC20_max_val_sent,ERC20_avg_val_sent,ERC20_min_val_sent_contract,ERC20_max_val_sent_contract,ERC20_avg_val_sent_contract,ERC20_uniq_sent_token_name,ERC20_uniq_rec_token_name,ERC20_most_sent_token_type,ERC20_most_rec_token_type
1834,0xd821dfb705333d2c16e0c0c0be75ce360cca566a,1,0,67.21,19938.1,1,3,0,3,1,1,3,1.833333,5.499,5.499,5.499,0,0,0,4,5.499,5.5,0,0.001,3,16.58223082,0,0,0,3,0,3,0,0,0,0,0.582231,15,5.52741,0,0,0,0,0,0,0,3, ,DATAcoin
1835,0xd83f525055403f88da4800ff6f382155d44bedb3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1836,0xd84af8766bd29b988f3426cc48cac5a6646f1f90,1,0,39559.66,197798.32,0,5,1,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,1530.639245,0,0,0,2,0,1,0,0,0,0,73.309776,1002.0386,218.662749,0,0,0,0,0,0,0,1, ,Pundi X
1837,0xd868a76a1dcc34854903376e734e3cfe461dd08c,1,0,110.94,334521.73,1,23,0,21,1,0.005629,5,0.985556,22.666328,22.666328,22.666328,0,0,0,24,22.66632847,22.66779847,0,0.00147,5,2.245378911,0,0,0,4,0,5,0,0,0,0,0,2.245379,0.449076,0,0,0,0,0,0,0,5, ,GSENetwork
1838,0xd877a34bcf28d6753fd4af2e3c29c861d048ae8f,1,0,816.65,48183.72,1,3,0,3,1,0.061271,1.4,0.653757,1.95,1.95,1.95,0,0,0,4,1.95,1.96127143,0,0.01127143,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
1839,0xd8959bd6983757fd0f883808f2a7ea1ad18b8d6a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1840,0xd8d0506ed425364ee126819e8b73fc3160c39d49,1,50183.66,1174.97,435883.37,7,72,0,55,7,0.000436,12.103867,1.353241,0.014709,7.472704,2.160171,0,0,0,79,15.12120012,97.43334634,0,82.31214622,4,100.337,0,0,0,4,0,4,0,0,0,0,0,99,25.08425,0,0,0,0,0,0,0,4, ,GSENetwork
1841,0xd912289c9f079b0655737a55fd5d745501ecefc7,1,0,0,101673.07,1,1,0,1,1,0.1,0.1,0.1,0.099139,0.099139,0.099139,0,0,0,2,0.099139,0.1,0,0.000861,,,,,,,,,,,,,,,,,,,,,,,,,
1842,0xd914c1152a0e4974dc3985e9b6f6905e002ebb3d,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
1843,0xd9204db19a18e051e861576a462c0cf83a2b6237,1,0,28972.03,173832.2,0,6,1,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1844,0xd92559e1f1d2e84f4964f45256693d03833d7d44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1845,0xd93a9eba0b33896c629a7febfa2503f7ac0fa3af,1,0,115.23,4609.2,0,40,0,38,0,0,20,2.932907,0,0,0,0,0,0,40,0,117.3162707,0,117.3162707,4,100.337,0,0,0,4,0,4,0,0,0,0,0,99,25.08425,0,0,0,0,0,0,0,4, ,GSENetwork
1846,0xd9932453997ddf36fe114c9f22bebb9ee77b2921,1,0,1401.78,3994.25,1,2,0,2,1,0.439559,1.355309,0.897434,1.794427,1.794427,1.794427,0,0,0,3,1.794427,1.794868,0,0.000441,,,,,,,,,,,,,,,,,,,,,,,,,
1847,0xd996bf1d2f9e0fe8fac4d83a0696102fe87c9eb9,1,0,0,9292.83,1,1,0,1,1,0.5,0.5,0.5,0.499139,0.499139,0.499139,0,0,0,2,0.499139,0.5,0,0.000861,,,,,,,,,,,,,,,,,,,,,,,,,
1848,0xd9a1968aec13220e91a31d602f2519262b38dd3a,1,1176.95,66.95,4975.58,4,4,0,3,4,0.0578,1,0.53945,0.06,1.935868,0.538967,0,0,0,8,2.155868,2.1578,0,0.001932,,,,,,,,,,,,,,,,,,,,,,,,,
1849,0xd9c2d83e9cee9be03e2ae39ee7a1cfae98c0e022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1850,0xd9cd7461f960e56364a294f124aac77b25e2b784,1,1292.62,15.92,15591,12,5,0,4,9,0.000575,16.651041,3.798673,0,17.947682,1.619863,0,0,0,17,19.43836197,18.99336344,0,-0.44499853,11,31358.75008,31358.75008,0,2,2,0,4,0,0,0,0,505,23052.29258,7839.687519,505,23052.29258,4479.821439,0,0,0,4,4,VeChain,Data
1851,0xd9d25dce4c3765855c76f3d2baccc0755c4d0bc5,1,0,0,281.63,1,1,0,1,1,0.04,0.04,0.04,0.039139,0.039139,0.039139,0,0,0,2,0.039139,0.04,0,0.000861,,,,,,,,,,,,,,,,,,,,,,,,,
1852,0xda1cc010259496d407a764c381d0e82182d68d89,1,0,0,43105.9,1,1,0,1,1,10.1,10.1,10.1,10.09979,10.09979,10.09979,0,0,0,2,10.09979,10.1,0,0.00021,2,202,0,0,0,2,0,2,0,0,0,0,0,202,101,0,0,0,0,0,0,0,2, ,VIU
1853,0xda5f6405808111de82084e6804adf7153edaa8ed,1,0,0,0,0,1,0,1,0,0.5,0.5,0.5,0,0,0,0,0,0,1,0,0.5,0,0.5,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
1854,0xda657e9fa116900fab8178e5580a3a6cedd89f3c,1,3176.48,591.26,279624.25,75,70,0,61,70,0.000972,141,5.238864,0,365.3,4.888695,0,0,0,145,366.6521131,366.7204461,0,0.068332955,174,428509.3922,409233.8986,0,8,80,0,55,0,0,0,0,0,69216.94448,3150.804354,0,148215.3078,10769.31312,0,0,0,34,54,Golem,Golem
1855,0xda7a139e03fe696b760af98f9df89466077bc12e,1,0,3409.52,44588.63,1,11,0,11,1,0.006,0.994,0.149083,1.639425,1.639425,1.639425,0,0,0,12,1.63942513,1.63990813,0,0.000483,1,2.174315786,0,0,0,1,0,1,0,0,0,0,2.174316,2.174316,2.174316,0,0,0,0,0,0,0,1, ,Livepeer Token
1856,0xda917961872ae8e0c8b96f6925a4d7cc7b27aea3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1857,0xda9c7d72d902db64b42b663358c47559be293f80,1,0,0,123,1,1,0,1,1,0.5,0.5,0.5,0.499517,0.499517,0.499517,0,0,0,2,0.499517,0.5,0,0.000483,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
1858,0xdaa29859836d97c810c7f9d350d4a1b3e8cafc9a,1,0,0,286.77,1,1,0,1,1,0.0292,0.0292,0.0292,0.028,0.028,0.028,0,0,0,2,0.028,0.0292,0,0.0012,,,,,,,,,,,,,,,,,,,,,,,,,
1859,0xdad1b9edb80964f2bbb45b4a98546f09c8d48a23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1860,0xdada0b3e40c3f2a2586658c2097c3bbcf8294b42,1,0,929.04,6604.63,1,2,0,2,1,0.8,0.878836,0.839418,1.678353,1.678353,1.678353,0,0,0,3,1.67835292,1.678835929,0,0.000483009,,,,,,,,,,,,,,,,,,,,,,,,,
1861,0xdafc2a2d4e070f863cfcb5887bc2516e05e18877,1,7.02,335.01,29514.53,148,85,0,76,119,0.0031,17.2,1.486016,0,40,0.850223,0,0,0,233,125.8329699,126.3113213,0,0.478351338,327,2459664.834,2459414.834,0,2,130,0,100,0,0,0,0,0,493395.25,11602.19261,0,907024.4,21386.21595,0,0,0,97,100,Crypterium,Crypterium
1862,0xdb1492d7fba1bdc26cef202ddacc31fdb98333e2,1,0,0,15919.1,1,1,0,1,1,0.027386,0.027386,0.027386,0.026405,0.026405,0.026405,0,0,0,2,0.02640489,0.0273858,0,0.00098091,,,,,,,,,,,,,,,,,,,,,,,,,
1863,0xdb21509547c82b69e714bf3a761e6d64f0f91cd0,1,1830.5,11879.68,138932.33,11,10,0,9,4,0.022,1.9,0.508352,0.005553,1.999517,0.461655,0,0,0,21,5.078202714,5.083515714,0,0.005313,,,,,,,,,,,,,,,,,,,,,,,,,
1864,0xdb43de62ab5577bab0f2aaf6ad1a2d01ec527426,1,0,71.92,6792.42,1,20,0,19,1,0,5,1.276404,25.527659,25.527659,25.527659,0,0,0,21,25.5276585,25.5280785,0,0.00042,,,,,,,,,,,,,,,,,,,,,,,,,
1865,0xdb7e6449a14100922cad1ecc5abea0fb37ff2106,1,0,0,2259.75,1,1,0,1,1,1.309746,1.309746,1.309746,1.308885,1.308885,1.308885,0,0,0,2,1.3088849,1.3097459,0,0.000861,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
1866,0xdb82af76f9ccddfe9e8f7996492f4c5bd5f9d53d,1,2213.77,147.2,5163.55,2,5,0,4,2,1.2,15,5.441473,1.19,26.006105,13.598053,0,0,0,7,27.196105,27.207365,0,0.01126,,,,,,,,,,,,,,,,,,,,,,,,,
1867,0xdb850d7dc1ade8ec00ce4269e732d3aa44286f73,1,0,221.31,22664.65,1,10,0,10,1,0.49,4,0.955385,10.05299,10.05299,10.05299,0,0,0,11,10.05299033,9.55385133,0,-0.499139,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
1868,0xdbe6dba965afc52f5b3d51e4b15e372f45d4106a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1869,0xdc057405a5dee9074635c0d3a991580b66a34d9c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.674,0,0,0,2,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
1870,0xdc261f7a835c3692e22485ab2d78cbadf3842490,1,2000.04,436.48,10364.88,3,10,0,8,1,0.046531,6.994,1.464773,4,6.645151,4.881717,0,0,0,13,14.64515134,14.64773434,0,0.002583,,,,,,,,,,,,,,,,,,,,,,,,,
1871,0xdc3896be3eb4bb3b3eb2f936348e942796078920,1,0,1807.96,26575.87,1,14,0,11,1,0.01,3,0.969205,14.56801,14.56801,14.56801,0,0,0,15,14.56801004,13.56887104,0,-0.999139,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
1872,0xdc3fd5cce7b17e461c692ff34f22fbd4b780b151,1,0,443.76,2218.82,0,5,1,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1873,0xdc48d0f659267418e05915cc0a299cda3f30bddb,1,0,2829.96,32035.63,1,9,0,9,1,0.01,16.120589,2.168673,19.517005,19.517005,19.517005,0,0,0,10,19.5170047,19.5180547,0,0.00105,,,,,,,,,,,,,,,,,,,,,,,,,
1874,0xdc92cff564547691c1649d4ee44878979e47bf41,1,795.28,0,1590.57,2,1,0,1,2,2.288005,2.288005,2.288005,0.4,1.887837,1.143919,0,0,0,3,2.287837,2.288005,0,0.000168,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
1875,0xdcbd1172ae45b97e1c807d93707e74463295349c,1,2185.65,0.93,6558.8,3,2,0,2,2,0.421832,2.688446,1.555139,0.411,2.288005,1.036668,0,0,0,5,3.110005,3.110278,0,0.000273,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
1876,0xdccdce28bba5b796724f1b50ab350403d895fe08,1,1081.47,743.53,7705.58,3,6,0,4,3,0.01,2.001,0.911934,0.980357,3,1.823386,0,0,0,9,5.47015692,5.47160592,0,0.001449,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
1877,0xdcd2fb1c1b103c5a591e76798704cfaa27baf6b9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1878,0xdd0385e83fc3cbefc00c47716774d71ee583805a,1,0,0,1502.45,1,1,0,1,1,2,2,2,1.999958,1.999958,1.999958,0,0,0,2,1.999958,2,0,4.20E-05,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
1879,0xdd0d7fccdf1142b0157d34866c404a249eea2eb8,1,0,0,0,0,1,0,1,0,0.012292,0.012292,0.012292,0,0,0,0,0,0,1,0,0.01229153,0,0.01229153,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
1880,0xdd1db171b110fb857311fde3236217894e7e9ab8,1,15392.2,0,30784.4,2,1,0,1,2,0.0004,0.0004,0.0004,0,0,0,0,0,0,3,0,0.0004,0,0.0004,6,3.95503,1,0,1,4,0,4,0,0,0,0,0,1.61803,0.988758,0,1,0.5,0,0,0,2,4,Tronix,EOS
1881,0xdd1f234967913c25f176bda85a9825ba880e447e,1,280.06,97592.18,293616.7,3,3,0,2,3,0.10074,0.312048,0.204863,0.100257,0.311565,0.20438,0,0,0,6,0.613141,0.61459,0,0.001449,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
1882,0xdd44566108758d8c8224d303ef92492229014a2a,1,0,1915.57,46957.58,1,5,0,5,1,0.49,0.51,0.50384,4.518,4.518,4.518,0,0,0,6,4.518,2.51919855,0,-1.99880145,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
1883,0xdd944483ace0a893c328877608e7975b4ec987ab,1,0,118.17,74369.15,1,2,0,2,1,0.52,0.774215,0.647107,1.293354,1.293354,1.293354,0,0,0,3,1.293354,1.294215,0,0.000861,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
1884,0xddb690ef629a2e9277808c25eb5f9259d939dac7,1,0,1028.69,9480.9,1,5,0,5,1,0.4,5.119139,2.303828,11.519055,11.519055,11.519055,0,0,0,6,11.519055,11.519139,0,8.40E-05,,,,,,,,,,,,,,,,,,,,,,,,,
1885,0xddd6854a002a6fbcdf695385cd5ed630c9e27c3e,1,1102.7,1539.22,273956.87,60,135,0,100,42,0.225887,185,11.630049,0.020088,205.101,26.167127,0,0,0,195,1570.027634,1570.056644,0,0.0290091,1,116.6361731,0,0,0,1,0,1,0,0,0,0,116.636173,116.636173,116.636173,0,0,0,0,0,0,0,1, ,OOOBTCTOKEN
1886,0xdde66bf2a852ea1603686a0f858b45f8f0695d70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1887,0xddff022e4befa69cbb5262446a8ae564700bea24,1,0,0,31.85,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1888,0xde5886e65cbf1a9d21267f5ef7d5ed444cc63938,1,0,9865.71,19731.42,0,2,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1889,0xde72b9575b532ab7cf37c677d95e9ce612b05ace,1,0,180.76,23314.52,1,39,0,32,1,0.001,19,1.733291,67.597486,67.597486,67.597486,0,0,0,40,67.59748617,67.59834717,0,0.000861,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
1890,0xdef05b512d405f4fb930e252c6c11f054832c93b,1,0,34753.06,173765.32,0,5,1,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1891,0xdefb014b9e2f3bd81cdb084821f99b681cfca695,1,1377.26,2822.32,8399.17,2,2,0,2,2,1,5,3,0.1,5.898,2.999,0,0,0,4,5.998,6,0,0.002,,,,,,,,,,,,,,,,,,,,,,,,,
1892,0xdf04e5007cb8fd65831310ceda40f5642c1b39c3,1,0,42135.26,210676.32,0,5,1,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1893,0xdf1ec2e44a8b1774b068ecfc5ef1c937a86baf3e,1,0,16.89,2397.83,0,142,0,133,0,0,20,0.868503,0,0,0,0,0,0,142,0,123.327481,0,123.327481,7,466.2168111,0,0,0,5,0,7,0,0,0,0,0,365,66.602402,0,0,0,0,0,0,0,7, ,ERC20
1894,0xdf390bcb82f2f574b690f649da6019db64b86ca2,1,350.24,6756.84,29829.23,8,4,0,3,8,0.49,0.607,0.531088,0.104491,0.77,0.264483,0,0,0,12,2.115868,2.124352,0,0.008484,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
1895,0xdf3e77cd5e563f93fc7eca905d3302e95f9bb150,1,56.38,136.26,2020.38,2,14,0,10,2,0.1,30.147097,3.410244,20.74329,27,23.871645,0,0,0,16,47.7432898,47.7434158,0,0.000126,,,,,,,,,,,,,,,,,,,,,,,,,
1896,0xdf50c2da0a52f2a3a231ed38fa1b79ad97ab9563,1,9117.62,427.48,19945.13,2,4,0,4,2,0.070243,1,0.575061,0.799382,1.499139,1.149261,0,0,0,6,2.29852136,2.30024336,0,0.001722,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
1897,0xdf62cc136546e30bac252196c4f623a1b36ea8b8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1898,0xdf7ded886067e693f50adb227cf5c0421ea351b8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
1899,0xdf8ee0a230894e7e512dc3e1c9f5df520bd6b84e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1900,0xdf967ff95cd5ff35a27786dbd906fbb9ded116af,1,9.09,11455.05,22928.28,2,2,0,1,2,0.096,0.49,0.293,0.09579,0.488887,0.292339,0,0,0,4,0.584677,0.586,0,0.001323,,,,,,,,,,,,,,,,,,,,,,,,,
1901,0xdfa8e0d144b1bd7b9f08cd05a7726cc20121292f,1,6711.42,569.5,29123.65,4,4,0,4,3,0.04788,4.98,1.61197,0.01,5.014436,1.611109,0,0,0,8,6.44443627,6.44788027,0,0.003444,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
1902,0xe009321b26350c2cff5db607068c1f6813df40d7,1,0,4.13,193627.5,1,13,0,11,1,0.09,3,0.97366,12.655625,12.655625,12.655625,0,0,0,14,12.65562456,12.65757756,0,0.001953,3,2.230692597,0,0,0,3,0,3,0,0,0,0,0,2.230693,0.743564,0,0,0,0,0,0,0,3, ,Livepeer Token
1903,0xe00e1f7117a69c34694ac1815177c93491fc448f,1,334.74,306.87,89380.73,58,228,0,173,27,0.000009,10,0.80094,0.032331,15,3.14793,0,0,0,286,182.5799319,182.6142711,0,0.0343392,4,1502.201222,0,0,0,4,0,4,0,0,0,0,0,1500,375.550306,0,0,0,0,0,0,0,4, ,Free BOB Tokens - BobsRepair.com
1904,0xe02f2921742a6eec7ae44a18b1cca4277874bc74,1,0,29008.98,174053.88,0,6,1,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1905,0xe03c6fdd69e268a00cc93fa282fb3ce82afc8b12,1,0,34.23,213333.8,1,17,0,15,1,0.006,4.999517,1.236433,21.518501,21.518501,21.518501,0,0,0,18,21.5185009,21.0193619,0,-0.499139,4,1.337,0,0,0,3,0,4,0,0,0,0,0,1.337,0.33425,0,0,0,0,0,0,0,4, ,GSENetwork
1906,0xe047fb1968b9143ce4284ca0fafc012b3aa8568d,1,4392.56,0,8785.12,2,1,0,1,2,0.13009,0.13009,0.13009,0.000646,0.127747,0.064196,0,0,0,3,0.12839262,0.13008987,0,0.00169725,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
1907,0xe051ee9bd6270ff52d85ffe09685ee3a9755f04a,1,0,45093.86,180375.45,0,4,1,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1908,0xe06ae5c5ab3eda3a62918bf86532c7d87dbbc66d,1,0,25149.59,176047.1,0,7,1,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1909,0xe08c6d06107ff83a2be9177e2dbe91c87f0a9914,1,0,0,0,0,1,0,1,0,0.59,0.59,0.59,0,0,0,0,0,0,1,0,0.59,0,0.59,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
1910,0xe0b13c073e8173b06062c69a160ebb54e2af86c3,1,2532.73,69.79,10180.33,3,37,0,30,3,0,8.440836,0.949807,0.500328,17.327,11.713428,0,0,0,40,35.14028516,35.14286816,0,0.002583,,,,,,,,,,,,,,,,,,,,,,,,,
1911,0xe0ea79c1d13a86eb4abc78e8a2ab83651c9e49bf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1912,0xe10270bfb1ed82e120bfc392efb3c94a1604ded6,1,6.97,145.37,4109.78,235,17,0,14,63,0.4,16.4,3.367647,0,62.781207,1.838358,0,0,0,252,432.0141807,57.25,0,-374.7641807,77,16695292.05,16688002,0,5,25,0,42,0,0,0,0,0,12879640,333905.8411,0,15139640,618074.1481,0,0,0,26,42,Populous,Snovio
1913,0xe10708068c2c17b1d13ccd2f0b572fb737fc69c4,1,0,16.36,26826.77,1,3,0,3,1,0.013,3.345,1.23,3.689139,3.689139,3.689139,0,0,0,4,3.689139,3.69,0,0.000861,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
1914,0xe10c24ca7bf18640fcb35e059919348891922a3b,1,0,0,59433.18,1,1,0,1,1,0.009302,0.009302,0.009302,0.008861,0.008861,0.008861,0,0,0,2,0.008861197,0.009302197,0,0.000441,1,15,0,0,0,1,0,1,0,0,0,0,15,15,15,0,0,0,0,0,0,0,1, ,Lino
1915,0xe112784753273ebede055968ecb78dcad8ff6da2,1,0,0,312.18,1,1,0,1,1,1.63,1.63,1.63,1.629559,1.629559,1.629559,0,0,0,2,1.629559,1.63,0,0.000441,1,15,0,0,0,1,0,1,0,0,0,0,15,15,15,0,0,0,0,0,0,0,1, ,Lino
1916,0xe1228f81c01b80efefac957483d63a40c6d635e1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
1917,0xe1358ae1a9130bc458c8021fcbb7ef8aedd51487,1,0,34674.11,173370.53,0,5,1,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1918,0xe1632e7e0dc135f3bc8991b917e8b682ab340fe1,1,0,39571.83,197859.13,0,5,1,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1919,0xe1d3064cfa24235c042b5021516a252affec6aae,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1920,0xe22d388301e7d57e20f59e03c14ca4c026c6c3d9,1,0,1299.06,487731.88,1,3,0,3,1,0.54042,1.7,1.263473,4.290163,4.290163,4.290163,0,0,0,4,4.290162802,3.79042,0,-0.499742802,1,99,0,0,0,1,0,1,0,0,0,0,99,99,99,0,0,0,0,0,0,0,1, ,ERC20
1921,0xe24b37355ce7205792f7b1df7564874f59bbbfd3,1,880.49,2408.76,78709.22,21,25,0,23,3,0.002,19.920679,1.527476,0,19.920464,1.842132,0,0,0,46,38.68478,38.18690426,0,-0.497875745,7,64.45951001,59.45951001,0,1,3,0,3,0,0,0,0,0,30,16.114878,0,30,19.819837,0,0,0,2,3,ICON,ICON
1922,0xe2621777f2d10d2fc5cf2f7f48d680044f2e49a8,1,0,50.48,169929.55,1,2,0,2,1,0.55,0.558917,0.554458,1.1,1.1,1.1,0,0,0,3,1.1,1.10891667,0,0.00891667,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
1923,0xe276c66af8853cdd91c1a25608b4e8b599f4da0e,1,353.22,542.24,3959.87,2,6,0,6,2,0.3,18,3.253333,7.85,11.668278,9.759139,0,0,0,8,19.518278,19.52,0,0.001722,,,,,,,,,,,,,,,,,,,,,,,,,
1924,0xe2972f7b92e32162e8dd4c30b0516baa2a24c3c9,1,238.7,353.47,4728.22,5,10,0,9,3,0.00003,4.7,1.037027,0.002,4.153374,2.073192,0,0,0,15,10.36596031,10.37026531,0,0.004305,,,,,,,,,,,,,,,,,,,,,,,,,
