Index,Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received ,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance, Total ERC20 tnxs, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec addr, ERC20 uniq sent addr, ERC20 uniq rec contract addr, ERC20 avg time between sent tnx, ERC20 avg time between rec tnx, ERC20 avg time between rec 2 tnx, ERC20 avg time between contract tnx, ERC20 min val rec, ERC20 max val rec, ERC20 avg val rec, ERC20 min val sent, ERC20 max val sent, ERC20 avg val sent, ERC20 min val sent contract, ERC20 max val sent contract, ERC20 avg val sent contract, ERC20 uniq sent token name, ERC20 uniq rec token name, ERC20 most sent token type, ERC20_most_rec_token_type
489,0x37761568af636f074595bce8ed20dd5b404ed798,1,294.23,138.3,2939.58,2,17,0,15,1,0.39,5,1.342166,1,21.815093,11.407546,0,0,0,19,22.81509298,22.81681498,0,0.001722,,,,,,,,,,,,,,,,,,,,,,,,,
490,0x3786db0c02ced8434623b460781dbccd40b608c4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
491,0x379ce20c018fb6301c1872c429ec7270ffa4dc5b,1,4.27,0,34.17,8,1,0,1,2,0.09,0.09,0.09,0,0.08,0.01,0,0,0,9,0.08,0.09,0,0.01,9,26490.858,26489.521,0,6,2,0,2,0,0,0,0,1.337,26489.521,13245.429,3000,7000,3784.217286,0,0,0,1,2,Golem,Golem
492,0x37a8c55f6860e19f353686f5dd9c603adb8448b6,1,15779.98,105.26,143703.97,9,16,0,14,5,0.001164,18.338727,2.106442,0.5,11.545327,3.743925,0,0,0,25,33.6953267,33.7030757,0,0.007749,3,1.337,0,0,0,3,0,3,0,0,0,0,0,1.337,0.445667,0,0,0,0,0,0,0,3, ,GSENetwork
493,0x37acc28ca8154ba04d4edef97cf8d3fc6f313ca4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
494,0x37c81cc9ff71d0f97849a947bf22e8e529b72230,1,686.81,680.39,63019.7,66,26,0,22,47,0.079358,23.574762,3.324544,0,82,1.30697,0,0,0,92,86.26,86.43813492,0,0.17813492,177,302366594.4,302331514.4,0,12,44,0,70,0,0,0,0,0,151272204.3,2290656.018,0,302024693.3,6718478.099,0,0,0,40,69,Blackmoon Crypto Token,KickCoin
495,0x37c85a7523b1832b4d0380b2f513e88b66e8c850,1,0,23.58,15516.12,1,65,0,44,1,0.009138,6.198419,0.82023,53.414528,53.414528,53.414528,0,0,0,66,53.41452759,53.31494759,0,-0.09958,1,10,0,0,0,1,0,1,0,0,0,0,10,10,10,0,0,0,0,0,0,0,1, ,Hms Token
496,0x37ce714cd173d79c209cabe9ab41830f5c31363e,1,0,509.86,1019.72,0,2,0,2,0,0.8,3,1.9,0,0,0,0,0,0,2,0,3.8,0,3.8,1,99,0,0,0,1,0,1,0,0,0,0,99,99,99,0,0,0,0,0,0,0,1, ,ERC20
497,0x37d0909cc7ec38f2d966092ea3607f77bc6bc008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
498,0x37e30fee740928e8db15d3dafd544baab6b87051,1,0,157.81,6154.77,0,39,0,32,0,0.03073,18,1.489779,0,0,0,0,0,0,39,0,58.10139867,0,58.10139867,6,15105.337,0,0,0,6,0,6,0,0,0,0,0,15000,2517.556167,0,0,0,0,0,0,0,6, ,Yooba token
499,0x37f6e167a71996cc94d76f34591d597a805270fe,1,0,256.17,30136.08,1,6,0,5,1,0.18,2.99,1.308489,7.848857,7.848857,7.848857,0,0,0,7,7.84885708,7.85093608,0,0.002079,,,,,,,,,,,,,,,,,,,,,,,,,
500,0x3810bd434103f1d0618b909ba14e4d2d707d79f7,1,0,0,6349.65,1,1,0,1,1,0.032778,0.032778,0.032778,0.031683,0.031683,0.031683,0,0,0,2,0.031683075,0.03277762,0,0.001094545,,,,,,,,,,,,,,,,,,,,,,,,,
501,0x3814c3dee17a7660e5240d7b2352734e853f60bb,1,0,0,0,1,0,0,0,1,0,0,0,0.49962,0.49962,0.49962,0,0,0,1,0.49962,0,0,-0.49962,,,,,,,,,,,,,,,,,,,,,,,,,
502,0x3841eb6910fb442f82aaf50eba5da9b275619ee0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
503,0x384d84914784760e1aa55eb2ab9028d2fae538e9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
504,0x3853ba76ec6ae97818e2d0e0839c9eda6c396690,1,35335.83,1059.97,500694.18,10,139,0,134,9,0.000921,66.97,2.223962,0,96.4,30.886987,0,0,0,149,308.8698665,309.1306606,0,0.260794051,32,34452.14764,9426.611941,0,1,25,0,26,0,0,0,0,0,16888,1148.404921,2625.611941,6801,4713.30597,0,0,0,2,26,EOS,Civic
505,0x387ba35be8c8cbf2f4d3ddb571cb80069bf100e2,1,138.8,3997.69,29094.23,8,7,0,5,6,0.25,3.101203,1.132385,0.15,3.10156,0.990485,0,0,0,15,7.92388174,7.92669574,0,0.002814,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
506,0x3884eb0ae2a04bce65b5b0ca9c1bd069cbd52c66,1,0,18828.8,451891.23,0,24,1,12,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
507,0x38b7ca3b78c51364095bc56146d25f55aee0af21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
508,0x38b9dafe93f0b3ab7d35ac42165b73c0f3c5fd8c,1,2338.55,98,35470.23,15,4,0,4,15,0.5,9.5,2.8975,0.014649,5,0.771797,0,0,0,19,11.57695204,11.59,0,0.01304796,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
509,0x38c36d3faab64c0770af26cc6ee95d91312bc53c,1,0,6337.73,196469.58,0,31,1,16,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,1,5,0,0,0,1,0,1,0,0,0,0,5,5,5,0,0,0,0,0,0,0,1, ,BAX
510,0x391865fcc9060f52acbff693fd1bafa0ac480357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
511,0x394f59e83d88469d3ca3b8da15f31b73f27eada7,1,13708.27,0,27416.53,2,1,0,1,2,20,20,20,5,14.999118,9.999559,0,0,0,3,19.999118,20,0,0.000882,2,314.99118,0,0,0,2,0,2,0,0,0,0,15,299.99118,157.49559,0,0,0,0,0,0,0,2, ,VIU
512,0x395b53a4ef9736d698e86607047267f7f640fe34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
513,0x3963c374e0e71018dba76814c13fdd5458d55898,1,0,174.26,1815.47,1,3,0,3,1,0.49,0.620444,0.536815,1.606,1.606,1.606,0,0,0,4,1.606,1.61044389,0,0.00444389,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
514,0x397f44292e564bf85ea67a173d28a9fd5d1c6c73,1,45.71,463.11,1709.28,7,3,0,2,7,1,100,34,0.999102,50,14.570946,0,0,0,10,101.996619,102,0,0.003381,1,25,0,0,0,1,0,1,0,0,0,0,25,25,25,0,0,0,0,0,0,0,1, ,Data
515,0x39a37ef88447612abbdc85fe0b3cbec167315ed5,1,1489.41,2867.81,17317.85,2,5,0,5,2,0.045604,3.562142,0.941377,0.999139,3.706024,2.352581,0,0,0,7,4.705162983,4.706884983,0,0.001722,,,,,,,,,,,,,,,,,,,,,,,,,
516,0x39a7c26ada0e575d69f05dd6b8086f0ddd99e207,1,0,50029.54,200118.15,0,4,1,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
517,0x39ac3008be15cd3e3f23786faa0550c3e0b92ff2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
518,0x39af5503788a637984ddf583a8e5128dce765172,1,0,0,0,0,1,0,1,0,0.01851,0.01851,0.01851,0,0,0,0,0,0,1,0,0.018509949,0,0.018509949,,,,,,,,,,,,,,,,,,,,,,,,,
519,0x39d7c7acec5bb282a4fb6e998d3d0099ff7780cf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
520,0x3a0086083aa90c4692507bb82dc14b8754ebc663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
521,0x3a85774c434a4cc51fda217cf0e5caefd6c0af2f,1,0,674.2,15237.23,1,7,0,6,1,0.055225,5,1.59329,11.15217,11.15217,11.15217,0,0,0,8,11.1521703,11.1530313,0,0.000861,2,13.37,0,0,0,2,0,2,0,0,0,0,0,13.37,6.685,0,0,0,0,0,0,0,2, ,GSENetwork
522,0x3a992c15aae6d9b9062f6533cd12fc9f89e9a3be,1,3405.13,1999.13,52197.08,3,21,0,20,1,0.001159,2.774187,0.503661,2.519309,4.03856,3.525563,0,0,0,24,10.57668899,10.57687799,0,0.000189,1,2.38245085,0,0,0,1,0,1,0,0,0,0,2.382451,2.382451,2.382451,0,0,0,0,0,0,0,1, ,Livepeer Token
523,0x3aa65f17cde339df49afd2f88b3c8495842d5fb0,1,1364.26,41.67,7071.3,5,6,0,5,3,0.022,50,9.037393,1,25,10.8444,0,0,0,11,54.222,54.224358,0,0.002358,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
524,0x3ad44a16451d65d97394ac793b0a2d90c8530499,1,0,0,5918.27,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
525,0x3b0009071a0a9983e9aab537fd8c9ad478310aeb,1,0,123.06,4799.2,0,39,1,30,0,0,11.775,1.211027,0,0,0,0,0,0,40,0,47.23007096,0,47.23007096,,,,,,,,,,,,,,,,,,,,,,,,,
526,0x3b10aa9856b7026bd5c33491e8da8108ddf5ac83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
527,0x3b5744c7f340e0d2dcf7a072a4c963b9a43c982b,1,2102.77,1232.06,300839.82,71,123,0,30,50,0.00247,5.49992,0.136787,0.004,3,0.250786,0,0,0,194,17.80580537,16.82485641,0,-0.980948963,6,1866.337,100,0,1,3,0,5,0,0,0,0,0,1500,373.2674,100,100,100,0,0,0,1,5,blockwell.ai KYC Casper Token,Free BOB Tokens - BobsRepair.com
528,0x3b77304d18855138d3d551d2191350827f133d80,1,6839.79,395.97,15659.45,2,5,0,4,2,0.0001,0.5,0.268016,0.0001,1.335,0.66755,0,0,0,7,1.3351,1.3400783,0,0.0049783,2,13.37,100,0,1,1,0,1,0,0,0,0,13.37,13.37,13.37,100,100,100,0,0,0,1,1,blockwell.ai KYC Casper Token,Blockwell say NOTSAFU
529,0x3b99ecad31347cdd987e8683d8076b7bdbe4de4e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
530,0x3bd330f121c493db91e59d9125968d3df090a66f,1,1803.32,904.14,32524.35,5,26,0,25,3,0.009411,2.824702,0.966569,0.5,10.35,5.025316,0,0,0,31,25.12657924,25.13078424,0,0.004205,2,13.37,0,0,0,2,0,2,0,0,0,0,0,13.37,6.685,0,0,0,0,0,0,0,2, ,GSENetwork
531,0x3bd49b98ffcc5f717eed0c9e78a276ae979de6e4,1,0,487.53,68430.67,1,6,0,6,1,0.2,10,2.243333,13.959916,13.959916,13.959916,0,0,0,7,13.959916,13.46,0,-0.499916,2,1.337,0,0,0,2,0,2,0,0,0,0,0,1.337,0.6685,0,0,0,0,0,0,0,2, ,GSENetwork
532,0x3bf351a62df57dce8512b136daa4cd6ebe2dda91,1,26424.76,602.51,98554.63,3,32,0,26,2,0.001,15,2.099402,5,37.178275,22.392758,0,0,0,35,67.17827485,67.18085785,0,0.002583,5,14.37,100,0,1,4,0,4,0,0,0,0,0,13.37,3.5925,100,100,100,0,0,0,1,4,blockwell.ai KYC Casper Token,GSENetwork
533,0x3bff0d893f8f595bc40ad266772b583da492b20f,1,0,39.21,9808.28,1,2,0,2,1,0.5,0.521845,0.510923,1.020845,1.020845,1.020845,0,0,0,3,1.02084509,1.02184509,0,0.001,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
534,0x3c3b85b2ae785a8cc16c3d4df12cb27c6983dff5,1,7.84,5225.16,20932,4,4,0,3,4,0.061,0.5002,0.234328,0.06016,0.49936,0.233488,0,0,0,8,0.933951816,0.937311816,0,0.00336,,,,,,,,,,,,,,,,,,,,,,,,,
535,0x3c924cbbd8ffb34b3da99c1501afb9bb3cf5e4f4,1,0,10.68,8585.2,1,16,0,16,1,0.014569,2.180014,0.462987,7.406738,7.406738,7.406738,0,0,0,17,7.406737617,7.407787617,0,0.00105,2,1.337,0,0,0,2,0,2,0,0,0,0,0,1.337,0.6685,0,0,0,0,0,0,0,2, ,GSENetwork
536,0x3c98b49694c18ab0492a048ee213e2c3d3b3e0ff,1,33200.86,141.86,100737.45,3,8,0,8,3,0.008,10.995,2.339529,0.10777,10.607645,6.238472,0,0,0,11,18.71541475,18.71623375,0,0.000819,1,6.66E-16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,WinETHFree
537,0x3cd62398553089a1eb75d434ce3cccbdfd4b56cb,1,0,463.54,3244.8,0,7,0,7,0,0.393068,1.7,0.812581,0,0,0,0,0,0,7,0,5.68806841,0,5.68806841,2,112.37,0,0,0,2,0,2,0,0,0,0,13.37,99,56.185,0,0,0,0,0,0,0,2, ,Blockwell say NOTSAFU
538,0x3cf71871d2f56a6af21bf17ca2652cbc12e8ba1f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
539,0x3d075995577c0c3c65a466fee47ffb1ba6a41b02,1,0,300.25,11709.9,0,39,0,36,0,0.000888,5,0.922964,0,0,0,0,0,0,39,0,35.99561219,0,35.99561219,4,100.337,0,0,0,4,0,4,0,0,0,0,0,99,25.08425,0,0,0,0,0,0,0,4, ,GSENetwork
540,0x3d11b2189ad65e0e91e2f2b0e07cbc05ddc75b7a,1,0,28254.44,197781.08,0,7,1,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
541,0x3d3337c3f58d6a09cee493a4111ff8b7df8ad001,1,0,440.18,18036.62,1,7,0,6,1,0.015566,1.855306,0.555882,3.890313,3.890313,3.890313,0,0,0,8,3.890313054,3.891174054,0,0.000861,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
542,0x3d4e3413babb4cd2ef5220e2cd64e64439b3514e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
543,0x3d6b1ce6ba915bf0001b4fc135e98474ef6eeffd,1,1244.51,1135.49,20502.57,11,6,0,6,11,0.01,4.994,1.208304,0.019906,6.772709,0.65885,0,0,0,17,7.24735525,7.24982625,0,0.002471,2,13.37,0,0,0,2,0,2,0,0,0,0,0,13.37,6.685,0,0,0,0,0,0,0,2, ,Blockwell say NOTSAFU
544,0x3d7285879cea71d0063e96f2c33b6b177878e1e2,1,757.05,376.51,2267.12,2,2,0,2,1,0.044,0.05,0.047,0.043517,0.049517,0.046517,0,0,0,4,0.093034,0.094,0,0.000966,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
545,0x3d7a0fae63809c4725b13bdddabbb718939ad10e,1,290.08,24.13,700.82,2,5,0,4,2,0.3,1,0.728667,1.820495,1.822,1.821247,0,0,0,7,3.64249492,3.64333492,0,0.00084,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
546,0x3d89bd83add0d4f54aa84943c2241d27e3866d8c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
547,0x3d9d797b15dfe68d5010fe9c9e8a1aab1f040932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
548,0x3dcf0aa2d91376f974678f509f2e69c88467089c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
549,0x3de08b35c0e7f255f37a5dace9bd8eb78e99e985,1,265.42,220.5,20331.2,55,26,0,25,55,0.096907,5,1.064757,0.01,21.731021,0.502884,0,0,0,81,27.65860249,27.68367649,0,0.025074,2,119.1758143,0,0,0,2,0,2,0,0,0,0,1.337,117.838814,59.587907,0,0,0,0,0,0,0,2, ,XENON
550,0x3dfe9f7af8864df0b7cc2a20430006fd1af8da1a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
551,0x3e2b9f6b67fc972419af5e9818281b745a6bf83b,1,0,29359.76,176158.57,0,6,1,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
552,0x3e3f6ede7d57f3301b46aac40cda2f5ea40fee52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
553,0x3e53a430c39896daf1b241828e3b5e8d526503fa,1,0,164.26,21526.48,1,24,0,23,1,0.001106,10,1.182968,28.390367,28.390367,28.390367,0,0,0,25,28.39036667,28.39122767,0,0.000861,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
554,0x3e58d0921d63e1529a315b972d94467d71fa633c,1,0,0,1255.02,1,1,0,1,1,0.003517,0.003517,0.003517,0.003433,0.003433,0.003433,0,0,0,2,0.003433,0.003517,0,8.40E-05,,,,,,,,,,,,,,,,,,,,,,,,,
555,0x3e67df2d3c70c2b6dc7ff69ff2c73d6cb7ee67ad,1,0,0,0,0,1,0,1,0,0.00391,0.00391,0.00391,0,0,0,0,0,0,1,0,0.003909556,0,0.003909556,,,,,,,,,,,,,,,,,,,,,,,,,
556,0x3e9163816b073c2ce425c99e68ba8ae7caaec067,1,0,133.56,267655.9,1,24,0,23,1,0,2.1,0.694406,16.664888,16.664888,16.664888,0,0,0,25,16.66488794,16.66574894,0,0.000861,,,,,,,,,,,,,,,,,,,,,,,,,
557,0x3ea41dc576ccf70706aeece363833a26d9529c38,1,35648.35,690.12,184452.87,5,9,0,9,5,0.05,1.583992,0.559247,0.234942,3.5565,1.006229,0,0,0,14,5.03114377,5.03322277,0,0.002079,2,112.37,0,0,0,2,0,2,0,0,0,0,13.37,99,56.185,0,0,0,0,0,0,0,2, ,Blockwell say NOTSAFU
558,0x3eadb407f81d62d27f63a8881805b1735f70e692,1,0,9.08,53563.17,1,16,0,11,1,0.5,10,1.767608,28.280871,28.280871,28.280871,0,0,0,17,28.28087145,28.28173245,0,0.000861,2,1.337,0,0,0,2,0,2,0,0,0,0,0,1.337,0.6685,0,0,0,0,0,0,0,2, ,Blockwell say NOTSAFU
559,0x3ed46342c7d8d29ca065e8eca66bbf867a86e897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
560,0x3f2cf669c657316985b01b1b797cb259c97d6551,1,0,381.32,8077.95,1,11,0,7,1,0.329118,1.99879,0.982368,10.804977,10.804977,10.804977,0,0,0,12,10.80497707,10.80604307,0,0.001066,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
561,0x3f2d73bd4f07044e33b4b9161a9a812ff044f02a,1,0,0,1418.78,1,1,0,1,1,3.99,3.99,3.99,3.9859,3.9859,3.9859,0,0,0,2,3.9859,3.99,0,0.0041,1,100,0,0,0,1,0,1,0,0,0,0,100,100,100,0,0,0,0,0,0,0,1, ,blockwell.ai KYC Casper Token
562,0x3f39d99bbefa038f82123dfb6c76593fed1ca710,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
563,0x3f4d77cdabf58f5bfd2ef20784cafd58334542f8,1,0,0,5869.5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
564,0x3f796b2b5c7c5b87f6885b3160a2261d463b46cc,1,8254,1572.45,55813.82,6,4,0,4,6,0.05649,0.550118,0.326437,0.000822,0.586535,0.216984,0,0,0,10,1.30190502,1.30574662,0,0.0038416,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
565,0x3f92555d98ccee1822565f8b4e0c8bf406ebb674,1,0,128.85,214252.32,1,4,0,4,1,0.000107,5,1.497527,5.97,5.97,5.97,0,0,0,5,5.97,5.99010713,0,0.02010713,1,5.00E-18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,Promodl
566,0x3fb8a191f523973b65c8aaf7910319292aebc266,1,0,0,0,0,1,0,1,0,2.325933,2.325933,2.325933,0,0,0,0,0,0,1,0,2.32593252,0,2.32593252,1,99,0,0,0,1,0,1,0,0,0,0,99,99,99,0,0,0,0,0,0,0,1, ,ERC20
567,0x3fbda35fd333a7bd863e66ee18ed5282a76203f2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
568,0x3fc7ca472d19f24f544fcd79bca992019650c1eb,1,13073.97,9951.52,59124.93,3,2,0,2,3,0.005,0.699647,0.352324,0.004185,0.597711,0.233965,0,0,0,5,0.70189601,0.70464701,0,0.002751,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
569,0x3fcb2d173389b7cd8079ef8b439dbd92e7e0ae28,1,0,388.61,10492.58,0,27,1,26,0,0.01,1000,43.10756,0,0,0,0,0,0,28,0,1163.904128,0,1163.904128,,,,,,,,,,,,,,,,,,,,,,,,,
570,0x407ce703a92acc44c40722dc2256e1d6388bcbf4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
571,0x408fac2d2d3d3ac4e356aa188119f5624fd8c9f6,1,2027.82,5744.51,507435.6,83,75,0,58,75,0,13.491452,0.883604,0.001449,10,0.794533,0,0,0,158,65.94625323,66.27031601,0,0.324062774,2,251.337,0,0,0,2,0,2,0,0,0,0,1.337,250,125.6685,0,0,0,0,0,0,0,2, ,Blockwell say NOTSAFU
572,0x40949225c4a1745a9946f6aaf763241c082cb9ac,1,192.47,364.45,169695.52,22,454,0,261,4,0,11.21,1.040255,0.014363,10,3.378995,0,0,0,476,74.33789798,472.2757343,0,397.9378363,11,3989.608949,0,0,0,7,0,11,0,0,0,0,0,2018.0611,362.691723,0,0,0,0,0,0,0,11, ,Free BOB Tokens - BobsRepair.com
573,0x40afc43212f407fa717ab3315b37b6cb3480c23c,1,0,212.24,23425.7,1,4,0,4,1,0.5,1,0.639572,2.557426,2.557426,2.557426,0,0,0,5,2.55742637,2.55828737,0,0.000861,1,9.80E-11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,Tronix
574,0x40b942240fec55473388cbf7dbcc5482e64b4367,1,429.79,7021.15,277396.03,139,31,0,11,11,0.0015,0.575329,0.133009,0,0.8,0.136723,0,0,0,170,19.00454212,4.123294152,0,-14.88124797,3,1238.847622,2126,0,2,1,0,1,0,0,0,0,1238.847622,1238.847622,1238.847622,888,1238,1063,0,0,0,2,1,XENON,XENON
575,0x41075e21827263e149b8bb26ff7eb5b185c7b0ca,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
576,0x410ebb88525ea799ea9e15a03f794f7f6f2fbdcd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
577,0x4114fb8b1879f61b18f7d2e623569a847a03e15a,1,0,2446.41,114981.5,0,47,1,15,0,0,21.2,1.769638,0,0,0,0,0,0,48,0,83.173,0,83.173,1,2,0,0,0,1,0,1,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1, ,BOX Token
578,0x41466413f0c7f11c5b1af39cc1344af9d21a6d57,1,2543.39,1037.71,36527.7,8,19,0,12,5,0.0001,18.884275,3.881424,0.2,18.884275,9.593067,0,0,0,27,76.74453488,73.74705488,0,-2.99748,2,3,0,0,0,2,0,2,0,0,0,0,0,3,1.5,0,0,0,0,0,0,0,2, ,OCoin
